customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,engagement_score,charges_per_month,recency,frequency,monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment
CUST-05405,Male,0,No,No,26,No,No phone service,Fiber optic,No internet service,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),58.13,1591.86,0,24-48 months,2,61.22538461538461,45,2,1591.86,4,2,3,9,Loyal Customers
CUST-05406,Male,0,No,No,45,Yes,Yes,DSL,Yes,No,No,No internet service,No internet service,No,Two year,Yes,Credit card (automatic),29.44,1345.11,0,24-48 months,3,29.891333333333332,26,3,1345.11,5,3,3,11,Loyal Customers
CUST-05407,Female,1,No,No,17,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,96.71,1634.22,0,12-24 months,6,96.13058823529411,54,6,1634.22,2,5,4,11,Loyal Customers
CUST-05408,Male,0,No,No,8,Yes,No,DSL,No internet service,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),68.51,644.38,0,0-12 months,3,80.5475,63,3,644.38,1,3,2,6,Potential Loyalists
CUST-05409,Male,0,Yes,No,14,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,89.9,1276.05,0,12-24 months,5,91.14642857142857,57,5,1276.05,2,5,3,10,Loyal Customers
CUST-05410,Female,1,No,Yes,20,No,No phone service,No,No,No internet service,No internet service,Yes,No,No internet service,One year,No,Mailed check,20.62,331.84,0,12-24 months,1,16.592,51,1,331.84,3,1,1,5,At Risk
CUST-05411,Female,0,Yes,No,2,Yes,No,DSL,No,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,79.65,150.69,1,0-12 months,1,75.345,69,1,150.69,1,1,1,3,Lost
CUST-05412,Male,0,Yes,Yes,22,Yes,Yes,DSL,Yes,No,Yes,No internet service,Yes,Yes,One year,Yes,Mailed check,104.44,2358.46,0,12-24 months,6,107.20272727272727,49,6,2358.46,3,5,4,12,Champions
CUST-05413,Male,0,Yes,No,11,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.59,1158.88,0,0-12 months,6,105.35272727272728,60,6,1158.88,1,5,3,9,Loyal Customers
CUST-05414,Female,0,Yes,Yes,24,Yes,Yes,DSL,No internet service,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),40.69,1054.19,0,12-24 months,3,43.92458333333334,47,3,1054.19,3,3,3,9,Loyal Customers
CUST-05415,Male,1,No,No,22,Yes,Yes,DSL,Yes,Yes,No,Yes,No internet service,No,Month-to-month,No,Electronic check,68.96,1463.43,1,12-24 months,5,66.51954545454545,49,5,1463.43,3,5,3,11,Loyal Customers
CUST-05416,Male,0,Yes,Yes,24,Yes,Yes,No,Yes,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,76.5,1831.69,0,12-24 months,4,76.32041666666667,47,4,1831.69,3,4,4,11,Loyal Customers
CUST-05417,Female,0,Yes,No,6,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,39.64,255.65,0,0-12 months,5,42.608333333333334,65,5,255.65,1,5,1,7,Potential Loyalists
CUST-05418,Female,0,No,Yes,21,Yes,No,No,No,No internet service,Yes,No,No,No,Month-to-month,Yes,Mailed check,80.39,1625.95,1,12-24 months,2,77.42619047619048,50,2,1625.95,3,2,4,9,Loyal Customers
CUST-05419,Female,0,Yes,Yes,21,Yes,Yes,Fiber optic,No,No internet service,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),51.82,1087.92,0,12-24 months,3,51.80571428571429,50,3,1087.92,3,3,3,9,Loyal Customers
CUST-05420,Female,0,Yes,No,14,Yes,No,No,No,No,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,81.18,1157.76,1,12-24 months,3,82.69714285714285,57,3,1157.76,2,3,3,8,Potential Loyalists
CUST-05421,Male,0,Yes,No,10,Yes,No,Fiber optic,Yes,No,No,No internet service,Yes,No,Month-to-month,No,Electronic check,66.56,602.38,0,0-12 months,3,60.238,61,3,602.38,1,3,2,6,Potential Loyalists
CUST-05422,Female,0,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No internet service,No,Two year,No,Mailed check,74.51,5216.14,0,48+ months,4,73.46676056338029,0,4,5216.14,5,4,5,14,Champions
CUST-05423,Female,0,Yes,No,27,No,No phone service,Fiber optic,No,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,107.77,2969.18,0,24-48 months,2,109.96962962962962,44,2,2969.18,4,2,5,11,Loyal Customers
CUST-05424,Female,0,No,Yes,8,Yes,No,DSL,Yes,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),51.88,420.84,1,0-12 months,5,52.605,63,5,420.84,1,5,1,7,Potential Loyalists
CUST-05425,Male,0,Yes,Yes,24,No,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,51.06,1108.22,0,12-24 months,4,46.17583333333334,47,4,1108.22,3,4,3,10,Loyal Customers
CUST-05426,Female,0,Yes,No,51,Yes,No,DSL,No internet service,No internet service,No,No,Yes,No,Two year,Yes,Mailed check,102.48,5192.51,0,48+ months,2,101.81392156862745,20,2,5192.51,5,2,5,12,Champions
CUST-05427,Female,0,Yes,No,28,Yes,No,DSL,No,Yes,No,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),44.72,1256.12,0,24-48 months,3,44.86142857142857,43,3,1256.12,4,3,3,10,Loyal Customers
CUST-05428,Male,0,No,No,28,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,62.67,1641.03,0,24-48 months,6,58.60821428571428,43,6,1641.03,4,5,4,13,Champions
CUST-05429,Female,0,Yes,No,14,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),47.51,619.05,0,12-24 months,5,44.21785714285714,57,5,619.05,2,5,2,9,Loyal Customers
CUST-05430,Female,1,Yes,No,45,Yes,No phone service,Fiber optic,Yes,No,No internet service,No,Yes,No,One year,Yes,Bank transfer (automatic),82.9,3714.49,0,24-48 months,3,82.54422222222222,26,3,3714.49,5,3,5,13,Champions
CUST-05431,Male,1,No,No,27,Yes,No,No,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),103.29,2772.83,1,24-48 months,4,102.69740740740741,44,4,2772.83,4,4,5,13,Champions
CUST-05432,Female,1,Yes,No,35,Yes,Yes,DSL,No internet service,Yes,No,No,Yes,No,One year,Yes,Electronic check,38.7,1301.76,0,24-48 months,4,37.19314285714286,36,4,1301.76,4,4,3,11,Loyal Customers
CUST-05433,Male,0,No,No,9,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),58.17,516.48,0,0-12 months,5,57.38666666666667,62,5,516.48,1,5,1,7,Potential Loyalists
CUST-05434,Male,0,Yes,No,22,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),98.65,2150.02,0,12-24 months,4,97.72818181818182,49,4,2150.02,3,4,4,11,Loyal Customers
CUST-05435,Female,0,No,Yes,38,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,96.05,3640.2,0,24-48 months,4,95.79473684210525,33,4,3640.2,4,4,5,13,Champions
CUST-05436,Male,0,Yes,Yes,12,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,61.67,755.5,1,0-12 months,3,62.958333333333336,59,3,755.5,2,3,2,7,Potential Loyalists
CUST-05437,Female,0,No,No,64,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No,No internet service,Two year,Yes,Bank transfer (automatic),50.85,3161.38,0,48+ months,3,49.3965625,7,3,3161.38,5,3,5,13,Champions
CUST-05438,Female,0,Yes,No,22,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,63.61,1435.12,0,12-24 months,4,65.23272727272727,49,4,1435.12,3,4,3,10,Loyal Customers
CUST-05439,Male,0,Yes,No,46,Yes,No,No,No,No internet service,No,No,No,Yes,Two year,Yes,Electronic check,84.29,3903.69,0,24-48 months,2,84.86282608695652,25,2,3903.69,5,2,5,12,Champions
CUST-05440,Male,1,No,No,29,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),22.87,687.43,1,24-48 months,3,23.70448275862069,42,3,687.43,4,3,2,9,Loyal Customers
CUST-05441,Male,0,Yes,No,17,Yes,No,No,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,105.93,1791.87,1,12-24 months,4,105.40411764705881,54,4,1791.87,2,4,4,10,Loyal Customers
CUST-05442,Male,0,Yes,No,27,No,Yes,Fiber optic,No,No,No internet service,No internet service,Yes,Yes,Month-to-month,No,Electronic check,58.22,1561.95,1,24-48 months,3,57.85,44,3,1561.95,4,3,3,10,Loyal Customers
CUST-05443,Female,0,No,Yes,52,Yes,No,No,No,No,No internet service,No,Yes,Yes,Two year,No,Bank transfer (automatic),71.29,3700.9,0,48+ months,3,71.17115384615384,19,3,3700.9,5,3,5,13,Champions
CUST-05444,Male,0,Yes,No,13,Yes,Yes,No,No,No,Yes,No internet service,No,No,Month-to-month,No,Electronic check,75.55,985.86,1,12-24 months,3,75.83538461538461,58,3,985.86,2,3,2,7,Potential Loyalists
CUST-05445,Female,0,Yes,No,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,Yes,No,Month-to-month,No,Electronic check,103.94,143.53,1,0-12 months,2,143.53,70,2,143.53,1,2,1,4,At Risk
CUST-05446,Female,0,Yes,Yes,26,Yes,No,No,No internet service,No internet service,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),107.57,2834.6,0,24-48 months,5,109.02307692307691,45,5,2834.6,4,5,5,14,Champions
CUST-05447,Female,1,No,No,30,No,No,DSL,No,No,Yes,No internet service,Yes,No internet service,One year,Yes,Electronic check,72.23,2152.8,0,24-48 months,2,71.76,41,2,2152.8,4,2,4,10,Loyal Customers
CUST-05448,Female,0,No,No,19,Yes,No phone service,DSL,Yes,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,98.05,1892.4,1,12-24 months,5,99.60000000000001,52,5,1892.4,3,5,4,12,Champions
CUST-05449,Male,0,No,No,11,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,84.63,955.35,0,0-12 months,4,86.85000000000001,60,4,955.35,1,4,2,7,Potential Loyalists
CUST-05450,Male,0,Yes,No,5,Yes,Yes,No,Yes,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,84.57,457.49,1,0-12 months,5,91.498,66,5,457.49,1,5,1,7,Potential Loyalists
CUST-05451,Male,0,Yes,Yes,1,Yes,No,DSL,No,No,No,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),95.71,76.45,0,0-12 months,2,76.45,70,2,76.45,1,2,1,4,At Risk
CUST-05452,Female,1,No,Yes,20,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,42.97,923.61,1,12-24 months,6,46.1805,51,6,923.61,3,5,2,10,Loyal Customers
CUST-05453,Female,0,Yes,No,13,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,50.29,694.17,0,12-24 months,2,53.3976923076923,58,2,694.17,2,2,2,6,Potential Loyalists
CUST-05454,Female,0,No,No,15,Yes,No,No,Yes,No,No internet service,No,Yes,No,One year,No,Bank transfer (automatic),67.03,950.99,0,12-24 months,3,63.39933333333333,56,3,950.99,2,3,2,7,Potential Loyalists
CUST-05455,Female,1,No,No,6,Yes,No,No,No internet service,Yes,Yes,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),95.44,532.58,1,0-12 months,3,88.76333333333334,65,3,532.58,1,3,1,5,At Risk
CUST-05456,Female,0,No,No,29,No,No,Fiber optic,No internet service,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),90.69,2706.0,0,24-48 months,3,93.3103448275862,42,3,2706.0,4,3,5,12,Champions
CUST-05457,Female,0,Yes,Yes,17,Yes,Yes,No,Yes,Yes,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,94.1,1506.93,1,12-24 months,7,88.64294117647059,54,7,1506.93,2,5,3,10,Loyal Customers
CUST-05458,Female,0,No,Yes,24,Yes,No,Fiber optic,No,No,No internet service,Yes,No internet service,Yes,Two year,Yes,Electronic check,70.72,1695.99,0,12-24 months,3,70.66625,47,3,1695.99,3,3,4,10,Loyal Customers
CUST-05459,Female,0,Yes,Yes,70,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),38.49,2799.3,0,48+ months,5,39.99,1,5,2799.3,5,5,5,15,Champions
CUST-05460,Male,1,No,Yes,59,Yes,No,No,No,No internet service,No internet service,No,No,No internet service,Two year,Yes,Electronic check,26.44,1613.68,0,48+ months,1,27.350508474576273,12,1,1613.68,5,1,3,9,Loyal Customers
CUST-05461,Male,0,No,Yes,14,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),66.67,984.66,1,12-24 months,4,70.33285714285714,57,4,984.66,2,4,2,8,Potential Loyalists
CUST-05462,Female,1,Yes,No,26,Yes,No,Fiber optic,No,No internet service,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,72.85,1834.5,1,24-48 months,3,70.5576923076923,45,3,1834.5,4,3,4,11,Loyal Customers
CUST-05463,Female,0,No,No,8,Yes,No phone service,Fiber optic,No,No,Yes,No internet service,No,No,Month-to-month,No,Mailed check,69.4,594.97,0,0-12 months,2,74.37125,63,2,594.97,1,2,2,5,At Risk
CUST-05464,Female,0,Yes,Yes,11,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,28.69,392.28,0,0-12 months,3,35.66181818181818,60,3,392.28,1,3,1,5,At Risk
CUST-05465,Male,0,No,No,27,Yes,Yes,Fiber optic,Yes,No,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,47.29,1261.34,0,24-48 months,5,46.71629629629629,44,5,1261.34,4,5,3,12,Champions
CUST-05466,Female,0,No,No,36,Yes,No,No,No internet service,Yes,No internet service,Yes,No,No internet service,One year,Yes,Bank transfer (automatic),25.49,917.79,0,24-48 months,3,25.494166666666665,35,3,917.79,4,3,2,9,Loyal Customers
CUST-05467,Female,0,Yes,No,26,Yes,No,DSL,No internet service,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),46.21,1252.08,0,24-48 months,4,48.15692307692307,45,4,1252.08,4,4,3,11,Loyal Customers
CUST-05468,Female,0,No,No,25,Yes,No phone service,No,No internet service,No,Yes,No,Yes,No,Two year,Yes,Electronic check,76.87,1910.96,0,24-48 months,3,76.4384,46,3,1910.96,3,3,4,10,Loyal Customers
CUST-05469,Male,0,Yes,No,3,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,25.47,0.65,0,0-12 months,6,0.21666666666666667,68,6,0.65,1,5,1,7,Potential Loyalists
CUST-05470,Male,1,Yes,No,14,Yes,No phone service,Fiber optic,No,Yes,No internet service,No,No internet service,No internet service,One year,No,Electronic check,75.92,926.55,0,12-24 months,2,66.18214285714285,57,2,926.55,2,2,2,6,Potential Loyalists
CUST-05471,Female,1,Yes,Yes,28,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,54.12,1531.14,1,24-48 months,4,54.68357142857143,43,4,1531.14,4,4,3,11,Loyal Customers
CUST-05472,Male,0,No,No,19,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No internet service,No,Month-to-month,No,Electronic check,93.68,1754.73,0,12-24 months,3,92.3542105263158,52,3,1754.73,3,3,4,10,Loyal Customers
CUST-05473,Male,1,Yes,No,21,Yes,No,Fiber optic,Yes,Yes,No internet service,No,Yes,No,One year,Yes,Credit card (automatic),74.87,1434.73,0,12-24 months,4,68.32047619047619,50,4,1434.73,3,4,3,10,Loyal Customers
CUST-05474,Female,0,No,Yes,25,Yes,No,Fiber optic,No,No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,73.02,1785.59,1,24-48 months,5,71.4236,46,5,1785.59,3,5,4,12,Champions
CUST-05475,Female,1,No,No,16,Yes,Yes,DSL,No internet service,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),61.91,971.11,0,12-24 months,3,60.694375,55,3,971.11,2,3,2,7,Potential Loyalists
CUST-05476,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,93.45,1190.62,0,12-24 months,5,91.58615384615383,58,5,1190.62,2,5,3,10,Loyal Customers
CUST-05477,Female,1,Yes,No,38,Yes,No,Fiber optic,No internet service,Yes,Yes,No,Yes,No internet service,One year,Yes,Mailed check,63.17,2456.96,0,24-48 months,4,64.65684210526315,33,4,2456.96,4,4,4,12,Champions
CUST-05478,Female,0,No,No,21,No,Yes,No,No,No,Yes,Yes,No,Yes,One year,No,Electronic check,55.18,1191.69,1,12-24 months,4,56.74714285714286,50,4,1191.69,3,4,3,10,Loyal Customers
CUST-05479,Female,0,No,No,5,Yes,No,Fiber optic,No,No,No internet service,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),98.1,483.24,1,0-12 months,1,96.648,66,1,483.24,1,1,1,3,Lost
CUST-05480,Female,0,Yes,No,49,Yes,No,Fiber optic,No,Yes,No internet service,No,No,Yes,Two year,No,Bank transfer (automatic),29.89,1400.91,0,48+ months,3,28.590000000000003,22,3,1400.91,5,3,3,11,Loyal Customers
CUST-05481,Male,0,Yes,No,5,No,Yes,No,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,67.51,372.86,1,0-12 months,3,74.572,66,3,372.86,1,3,1,5,At Risk
CUST-05482,Male,1,No,No,20,Yes,Yes,No,Yes,No internet service,No,No,No,No,Month-to-month,No,Bank transfer (automatic),107.15,2216.48,1,12-24 months,3,110.824,51,3,2216.48,3,3,4,10,Loyal Customers
CUST-05483,Female,0,Yes,No,42,Yes,No phone service,DSL,No internet service,No,Yes,No internet service,No,No,One year,Yes,Electronic check,37.24,1650.67,0,24-48 months,2,39.30166666666667,29,2,1650.67,5,2,4,11,Loyal Customers
CUST-05484,Female,1,Yes,No,25,No,Yes,Fiber optic,No,No internet service,No,No,No,No internet service,One year,Yes,Credit card (automatic),22.22,541.84,0,24-48 months,1,21.6736,46,1,541.84,3,1,1,5,At Risk
CUST-05485,Female,0,No,No,38,Yes,Yes,No,Yes,Yes,Yes,No internet service,No,No internet service,Two year,No,Credit card (automatic),28.29,1104.62,0,24-48 months,5,29.06894736842105,33,5,1104.62,4,5,3,12,Champions
CUST-05486,Female,0,No,No,26,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),49.91,1265.39,1,24-48 months,4,48.66884615384616,45,4,1265.39,4,4,3,11,Loyal Customers
CUST-05487,Male,0,No,Yes,47,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No internet service,One year,No,Bank transfer (automatic),106.01,4941.22,0,24-48 months,4,105.13234042553192,24,4,4941.22,5,4,5,14,Champions
CUST-05488,Male,0,Yes,No,26,Yes,Yes,DSL,No internet service,Yes,No,Yes,No internet service,No,One year,Yes,Mailed check,57.88,1541.02,0,24-48 months,4,59.269999999999996,45,4,1541.02,4,4,3,11,Loyal Customers
CUST-05489,Female,1,Yes,No,33,Yes,No,Fiber optic,No internet service,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),61.74,1974.85,0,24-48 months,3,59.843939393939394,38,3,1974.85,4,3,4,11,Loyal Customers
CUST-05490,Female,0,No,Yes,2,Yes,No phone service,Fiber optic,No,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,39.86,55.49,0,0-12 months,4,27.745,69,4,55.49,1,4,1,6,Potential Loyalists
CUST-05491,Female,1,No,No,40,Yes,No,Fiber optic,No,No,No,No internet service,Yes,No internet service,One year,No,Mailed check,25.05,1059.4,0,24-48 months,2,26.485000000000003,31,2,1059.4,5,2,3,10,Loyal Customers
CUST-05492,Male,0,No,No,38,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),95.13,3589.89,0,24-48 months,3,94.4707894736842,33,3,3589.89,4,3,5,12,Champions
CUST-05493,Female,1,Yes,No,5,Yes,No,Fiber optic,No,No,No internet service,No,Yes,No,Month-to-month,Yes,Mailed check,47.69,186.8,0,0-12 months,2,37.36,66,2,186.8,1,2,1,4,At Risk
CUST-05494,Female,1,Yes,Yes,25,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),106.39,2759.43,0,24-48 months,7,110.37719999999999,46,7,2759.43,3,5,5,13,Champions
CUST-05495,Male,1,Yes,No,18,Yes,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),59.82,1104.98,1,12-24 months,4,61.38777777777778,53,4,1104.98,2,4,3,9,Loyal Customers
CUST-05496,Female,0,No,Yes,46,No,No,Fiber optic,No internet service,No,No internet service,No,Yes,No,One year,No,Electronic check,36.45,1594.74,0,24-48 months,1,34.668260869565216,25,1,1594.74,5,1,3,9,Loyal Customers
CUST-05497,Female,0,No,No,67,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,Yes,Two year,Yes,Electronic check,41.42,2791.92,0,48+ months,4,41.67044776119403,4,4,2791.92,5,4,5,14,Champions
CUST-05498,Male,0,Yes,No,35,Yes,Yes,DSL,Yes,No internet service,No,No,Yes,Yes,One year,No,Credit card (automatic),31.78,1106.27,0,24-48 months,5,31.607714285714284,36,5,1106.27,4,5,3,12,Champions
CUST-05499,Male,0,Yes,No,27,Yes,No phone service,No,No internet service,No internet service,Yes,Yes,No,Yes,One year,Yes,Electronic check,74.03,2039.37,0,24-48 months,4,75.53222222222222,44,4,2039.37,4,4,4,12,Champions
CUST-05500,Male,0,Yes,No,8,No,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),55.54,469.45,1,0-12 months,3,58.68125,63,3,469.45,1,3,1,5,At Risk
CUST-05501,Male,0,Yes,No,27,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,50.62,1364.53,0,24-48 months,5,50.538148148148146,44,5,1364.53,4,5,3,12,Champions
CUST-05502,Male,0,Yes,Yes,15,Yes,Yes,DSL,No,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,92.92,1407.02,1,12-24 months,3,93.80133333333333,56,3,1407.02,2,3,3,8,Potential Loyalists
CUST-05503,Female,0,No,Yes,13,Yes,No,DSL,No,No internet service,No internet service,No,No,No internet service,Month-to-month,Yes,Electronic check,96.52,1270.67,1,12-24 months,1,97.74384615384616,58,1,1270.67,2,1,3,6,Potential Loyalists
CUST-05504,Female,0,No,No,13,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),72.52,962.79,0,12-24 months,7,74.06076923076922,58,7,962.79,2,5,2,9,Loyal Customers
CUST-05505,Male,0,Yes,Yes,16,Yes,No,Fiber optic,No,No,No internet service,No,No internet service,No internet service,Month-to-month,No,Electronic check,27.13,415.28,0,12-24 months,1,25.955,55,1,415.28,2,1,1,4,At Risk
CUST-05506,Male,0,Yes,No,22,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,106.55,2272.08,1,12-24 months,6,103.27636363636363,49,6,2272.08,3,5,4,12,Champions
CUST-05507,Male,0,Yes,No,20,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),88.2,1752.92,0,12-24 months,4,87.646,51,4,1752.92,3,4,4,11,Loyal Customers
CUST-05508,Male,0,No,No,13,Yes,Yes,Fiber optic,No,No,Yes,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),74.27,942.68,1,12-24 months,4,72.51384615384615,58,4,942.68,2,4,2,8,Potential Loyalists
